,geolocation_zip_code_prefix,latitude,longitude
13085791,85035,-25.38584962199197,-51.47413276060368
13085816,85045,-25.35863541191045,-51.48439888213432
13085860,85040,-25.380936241733576,-51.48886255438868
13085864,85027,-25.397838673841814,-51.49661422468112
13085909,85020,-25.41546668552724,-51.48818867998731
13085921,85064,-25.377075000000005,-51.44796674999999
13085955,85067,-25.36951502810429,-51.4365787350332
13085964,85023,-25.41838279771924,-51.48031049108998
13085967,85025,-25.39126136536148,-51.49090082472578
13085985,85063,-25.360688620030068,-51.456390873160586
13086090,85070,-25.39347752677597,-51.44274347986045
13090239,85170,-25.695269014822784,-51.659730246596006
13090247,85155,-25.57599466066998,-51.0778102706275
13090252,85140,-25.57163061727537,-52.05182791620318
13090261,85145,-25.736613369925667,-52.12123344988201
13090282,85150,-25.04463564594593,-51.53867882668752
13090304,85160,-25.372965792014,-52.12051564310542
13090406,85195,-25.835739750478755,-52.02902169789128
13090439,85139,-25.564634577485663,-51.48586164382362
13090465,85138,-25.53495725335863,-51.50634312648354
13091239,85200,-24.75751269190114,-51.76142521085123
13091242,85260,-24.512021906182973,-51.688523731732126
13091246,85270,-24.885989906087783,-52.20321305716491
13091261,85275,-24.897332999999943,-52.49122099999997
13091270,85280,-24.801782623093032,-52.71594547080467
13091293,85240,-24.70652009100258,-52.14889159203102
13091984,85301,-25.40409493828745,-52.41326011568435
13092000,85350,-25.30872458394816,-52.54606026185847
13092068,85303,-25.3945324699392,-52.409274171288544
13092155,85340,-25.49325683267302,-52.52537824900953
13094406,85415,-24.62885618118908,-53.31776941639194
13094417,85420,-24.78917348429311,-53.2958634842931
13094420,85465,-25.428031566796456,-52.8418471317496
13094422,85440,-24.552941779969952,-52.99142768075954
13094429,85400,-25.106045339994,-52.849549560003695
13094460,85460,-25.45392415305573,-52.909393907039615
13094475,85410,-24.520814999999995,-53.26702819783664
13094492,85478,-25.117697440017277,-53.015178816300285
13096224,85423,-24.71955600541613,-53.08490976085769
13098085,85555,-26.48257236390896,-51.9929615275
13098104,85502,-26.237511,-52.692075
13098108,85506,-26.24206599567016,-52.67532762924004
13098115,85501,-26.23309163375265,-52.67355012674504
13098139,85530,-26.393086264534976,-52.33882436951645
13098142,85504,-26.19533745008356,-52.66734593313353
13098167,85565,-25.697391117125616,-52.72237396671827
13098168,85580,-25.96338729196559,-52.81157455432807
13098174,85575,-25.70776347936545,-52.91847366274079
13098238,85550,-25.98104779590173,-52.56984777279402
13098253,85560,-25.853552045111797,-52.5211412257659
13098281,85505,-26.23324352784424,-52.651170817242686
13098288,85568,-25.69578996866945,-52.61843628299726
13098292,85585,-25.880150780030885,-52.90735066146606
13098319,85570,-25.833485153761792,-52.73114333335846
13098381,85508,-26.2653833907898,-52.68840357269141
13098605,85540,-25.94251640593528,-52.16806474004835
13098615,85503,-26.205097456800125,-52.68373399514325
13098846,85598,-25.61733537635747,-53.13025638377209
13098935,85525,-26.352190438150103,-52.55498757154754
13099238,85520,-26.265109103266493,-52.780976753711926
13099570,85509,-26.24369336048591,-52.69758377302932
13101008,85557,-26.22027114155173,-52.0305525
13113943,85601,-26.07915296665839,-53.06725661073275
13113965,85660,-25.74389872497068,-53.05434104666583
13114019,85602,-26.06631109928985,-53.06799796241553
13114051,85603,-26.003670174999968,-53.23275043899997
13114057,85670,-25.79082309534067,-53.30554339972712
13114061,85685,-25.64044366516244,-53.34450735383426
13114067,85604,-26.06368480687816,-53.05414926085676
13114069,85605,-26.077204237725507,-53.04127445014873
13114082,85640,-25.90304171673461,-53.46746806886998
13114114,85610,-26.15726166145906,-52.97089842353846
13114118,85615,-26.14603294257512,-53.02583890310987
13114127,85630,-25.946690758470595,-53.160175396720575
13114183,85635,-25.89985318874932,-53.26125191196927
13114332,85650,-25.787216999999945,-53.43283249999996
13114838,85680,-25.636575922786463,-53.21359392893352
13115369,85620,-26.17622008226996,-53.364349530478606
13115804,85606,-26.036243879430437,-53.05295273089938
13115806,85618,-26.25575668277037,-53.30855190722285
13116591,85628,-26.14304328250928,-53.30937474560909
13131722,85760,-25.661649998264167,-53.80592314919518
13131740,85770,-25.77211109455507,-53.5370316790837
13131752,85750,-25.72142571455116,-53.76755071703437
13131756,85795,-25.40960347066496,-53.5671828002423
13131773,85710,-26.057491205255,-53.726391676244695
13131791,85708,-26.197267430242395,-53.597638029687296
13131792,85790,-25.47603,-53.61668325
13131822,85730,-26.02172816894713,-53.74164111671826
13131863,85780,-25.445289813645804,-53.40647333423502
13131867,85740,-25.82751531508879,-53.74314906544539
13131895,85700,-26.25659210854377,-53.619024353931664
13131967,85794,-22.896711706478506,-51.8908414339614
13134323,85851,-25.548584861815545,-54.58121020316589
13134335,85840,-25.155379069123704,-53.85396770548804
13134342,85862,-25.484806613139725,-54.50792805280905
13134347,85807,-24.9409988170985,-53.4931867821282
13134368,85868,-25.486974336261635,-54.575745953879874
13134369,85884,-25.291725444450297,-54.10023587801571
13134390,85804,-24.984995373593296,-53.47775799446008
13134406,85890,-25.09255022865972,-54.24551883757829
13134413,85818,-24.96867905661036,-53.42122688063376
13134418,85877,-25.351383625344976,-54.24549562838564
13134427,85865,-25.510380745556976,-54.58575674963803
13134428,85819,-24.98699978821639,-53.450685208725176
13134442,85870,-25.452673652681117,-54.57881895704795
13134445,85812,-24.950870359714838,-53.45032742855887
13134475,85853,-25.54871041283887,-54.55314628108788
13134488,85801,-24.961400882504734,-53.45816618100577
13134503,85857,-25.52667100730884,-54.551597929862176
13134514,85856,-25.547820027528623,-54.55713292529019
13134523,85803,-24.97604723812689,-53.46216762349251
13134536,85805,-24.960692450747217,-53.48805919911723
13134542,85811,-24.937606765316065,-53.47416098323686
13134561,85806,-24.960754560101478,-53.51081196779967
13134601,85861,-25.502404350701365,-54.552678340623295
13134604,85896,-24.94324435183368,-54.09894105012692
13134614,85867,-25.466806009071483,-54.582622516176365
13134636,85863,-25.52742965797669,-54.57570382833004
13134644,85817,-24.944115877662725,-53.41460591608291
13134665,85825,-25.0491223718399,-53.61215990663048
13134681,85830,-24.295075877846465,-53.31189564832585
13134717,85859,-25.50543908211398,-54.54002174535049
13134731,85852,-25.53973808584764,-54.57837681339317
13134754,85813,-24.931724573143217,-53.44772739330013
13134792,85875,-25.43158405315624,-54.402330873588255
13134809,85810,-24.94812606272721,-53.45992279514128
13134830,85864,-25.5199962069248,-54.589633436421295
13134880,85892,-24.854103580770524,-54.33630561913154
13134938,85802,-24.966371460470743,-53.46488320191585
13134949,85816,-24.955814183258344,-53.43029571217104
13135028,85815,-24.934945493219328,-53.426412
13135311,85855,-25.57664212570452,-54.5862005144858
13135364,85887,-25.24311798337787,-53.98486573327039
13135519,85869,-25.48998157839101,-54.54907713368398
13135639,85845,-25.05391410719969,-53.87707432015722
13135693,85880,-25.137586656946542,-54.29549226248378
13135704,85814,-24.915528942004656,-53.4197738864908
13135735,85835,-24.37699298379453,-53.38464822781408
13135805,85854,-25.560872999999997,-54.56496375
13135824,85808,-24.95346147936716,-53.51858485131236
13135981,85858,-25.535477093892865,-54.53235921020954
13136014,85866,-25.50590811226521,-54.578230647175744
13138280,85860,-25.50066778347379,-54.56765079661093
13138320,85885,-25.413859104484555,-54.03657663610075
13138542,85820,-24.908986729384317,-53.43841037356462
13140216,85822,-24.82693999999998,-53.646109999999965
13145325,85826,-25.258301986370583,-53.57525385622262
13169748,85905,-24.70465085379017,-53.73705260924831
13169753,85902,-24.741798360419654,-53.753890429702814
13169783,85980,-24.085551215965108,-54.2456640799958
13169797,85960,-24.549059297396184,-54.05157641917936
13169827,85950,-24.2874063973452,-53.83883336666032
13169837,85900,-24.72968994426537,-53.742043512648245
13169851,85906,-24.678382498485828,-53.61770674181568
13169867,85903,-24.71858536767589,-53.76181706327768
13169878,85909,-24.740363374729355,-53.71854430037378
13169882,85935,-24.39150512200761,-53.51181342682136
13169928,85940,-24.568743805852822,-53.97428301227362
13170052,85911,-24.76043235362205,-53.72475879783505
13170083,85930,-24.46468929449589,-53.955038611763314
13170117,85945,-24.584965939678018,-53.51122748926617
13170179,85910,-24.75300694197659,-53.72502305170717
13170190,85908,-24.74008085273519,-53.70768923277301
13170266,85933,-24.77691569975233,-53.90366625407467
13170346,85948,-24.62607449710844,-54.230496748554216
13170745,85990,-24.169046805284385,-54.10121566151971
13170934,85955,-24.41673870858797,-53.83469706843697
13170937,85907,-24.742349114398635,-53.70805331768094
13170940,85901,-24.73858251608397,-53.73620901608396
13171146,85904,-24.709844492474502,-53.75003279931422
13171692,85914,-24.74411170696674,-53.75236661963192
13171757,85926,-24.576474398561636,-53.79989535521338
13172092,85998,-24.452562961942327,-54.16611231329519
13172763,85929,-24.93291729781205,-53.85909795019674
13172875,85988,-24.706488745846823,-54.2435539144552
13175147,85913,-24.75204887526052,-53.74344731531639
13190122,86020,-23.30663451154119,-51.16454999999999
13190186,86025,-23.300005493219327,-51.16752260352587
13190189,86049,-23.36891478518663,-51.15406074173358
13190191,86036,-23.31430876659561,-51.11965985684604
13190197,86058,-23.348334768868305,-51.210697538480616
13190202,86038,-23.326503549252777,-51.122454800161606
13190205,86056,-23.31839640244674,-51.22474556148647
13190206,86045,-23.362527183156548,-51.15813509735721
13190208,86026,-23.306545499567303,-51.15347141909516
13190215,86015,-23.32090779750426,-51.15760695247892
13190256,86042,-23.36329204255109,-51.1464824908819
13190260,86065,-23.304947270046764,-51.20519766871963
13190275,86079,-23.292964885928185,-51.15382096548856
13190276,86076,-23.285663979155043,-51.18045084353287
13190278,86071,-23.297585859061133,-51.198316531208135
13190282,86063,-23.30857924701369,-51.196409511945205
13190292,86062,-23.303265034422022,-51.18830821980504
13190305,86047,-23.35069393173468,-51.16308555117244
13190352,86055,-23.323840543849784,-51.19324769917922
13190365,86010,-23.32532644463037,-51.15843393839796
13190391,86037,-23.316208922273155,-51.11121320098855
13190436,86087,-23.26404502553522,-51.1416100799239
13190437,86050,-23.331043778111702,-51.17743350000001
13190468,86060,-23.309902583386343,-51.172848272548926
13190474,86041,-23.357633512987647,-51.13515094048337
13190478,86083,-23.27415226886964,-51.17184894702476
13190516,86073,-23.280367482796247,-51.188884291727966
13190583,86085,-23.25532056895961,-51.14744899417161
13190586,86082,-23.257298482110823,-51.1710038381903
13190646,86046,-23.34725214100632,-51.15045275673721
13190653,86039,-23.31537709740904,-51.14494497224309
13190888,86061,-23.318557344711184,-51.17755380195063
13191007,86066,-23.3100135,-51.210994500000005
13191089,86081,-23.263893735839535,-51.18150870269487
13191098,86035,-23.312868686075493,-51.13516470581098
13191360,86077,-23.27771716763806,-51.17100304328015
13191460,86084,-23.25795336554321,-51.15321467790985
13191501,86080,-23.28193075133742,-51.18000242096855
13191606,86031,-23.281137906085277,-51.11127951783484
13191655,86088,-23.25839473839377,-51.14718973839378
13191834,86070,-23.29629750275249,-51.18570169059656
13192095,86040,-23.33472238190318,-51.14522312378098
13192591,86030,-23.294709000000005,-51.11458875
13193006,86072,-23.28887580646104,-51.20611419384779
13193011,86027,-23.30529518408854,-51.14147680759537
13193318,86086,-23.26062993106124,-51.13956012083659
13195787,86078,-23.27397904633858,-51.15695678198399
13231365,86170,-23.060541192225852,-51.03218870823536
13231369,86160,-22.750136335948746,-51.37783569624319
13231387,86140,-22.85022326086281,-51.02415831502344
13231394,86165,-22.863014999999997,-51.3947745
13231400,86125,-23.730114746625127,-51.09424573397643
13231418,86130,-22.992434863297344,-51.19110802912555
13231421,86181,-23.28193402859364,-51.28510693242536
13231432,86186,-23.296055526046462,-51.24057710872764
13231435,86183,-23.26200369953909,-51.256513286633535
13231447,86191,-23.28244583513189,-51.26877632861102
13231500,86185,-23.29043487010217,-51.23807993158865
13231512,86192,-23.29212231171705,-51.27502315585853
13231516,86187,-23.302115769634728,-51.22426284693288
13231541,86182,-23.272346640573627,-51.28581725618894
13231632,86188,-23.310471258670454,-51.22612214348781
13234422,86250,-23.583915000000005,-50.76492760381962
13234423,86220,-23.37983552183189,-50.848454348243486
13234428,86230,-23.3302943919634,-50.71667646693494
13234434,86200,-23.26606188021142,-51.051074898377856
13234447,86225,-23.51935720133861,-50.7867024096069
13234460,86240,-23.463879552451573,-50.76114828814163
13234461,86280,-23.20101559511508,-50.79645969371527
13234831,86290,-23.07080355780767,-50.9130519888441
13237020,86300,-23.179392166202167,-50.63492242974283
13237044,86320,-23.548581,-50.55066000000001
13237096,86390,-23.040032113250348,-50.07998674547623
13237105,86360,-23.123801224965774,-50.37285801357385
13237199,86380,-23.059624029607928,-50.22308182361154
13237267,86370,-23.26775235247121,-50.42814382326255
13237279,86385,-23.11527383783278,-50.17926898432253
13237415,86310,-23.42798079078484,-50.57093863232637
13237575,86330,-23.079298297888524,-50.748657341159046
13237775,86350,-23.147830686777,-50.52125010192194
13238019,86375,-23.0128323900912,-50.40753203807903
13249497,86455,-23.49659106765819,-49.91813286340364
13249503,86400,-23.15446932554733,-49.976786488459815
13249535,86430,-23.29678493275268,-50.0801108400298
13249563,86450,-23.57524580904836,-49.91439940452419
13249568,86490,-23.40543928588727,-50.35923672924622
13249651,86420,-23.42923212388789,-49.71683909269892
13249781,86410,-23.200076362705648,-49.76113894397601
13249786,86480,-23.621894157503768,-50.17053729537247
13249859,86465,-23.51467528414856,-50.04163752160026
13250398,86460,-23.30101085357984,-50.31528949823455
13251072,86470,-23.436706662610007,-50.24847505914977
13257249,86635,-22.755025290344086,-51.65922040272914
13257251,86604,-23.32035841509884,-51.38586195252106
13257257,86605,-23.32155055487895,-51.363541933513794
13257262,86650,-22.69750927251912,-51.79019661547541
13257277,86670,-22.61919501878041,-51.969272089075936
13257279,86690,-22.83817968053156,-51.9775215993844
13257297,86600,-23.31259824896755,-51.36894941889966
13257318,86630,-22.828523715009688,-51.5968921405712
13257364,86680,-22.91348966472202,-51.80064773522458
13257455,86601,-23.29871795823048,-51.36170759057071
13257483,86620,-22.96880673229988,-51.65009874487994
13257516,86640,-22.78572718459205,-51.71305504441468
13257543,86602,-23.305500493764065,-51.38978144232616
13257892,86695,-22.899708903318157,-51.88900576018106
13259858,86730,-23.23763897765151,-51.66808528142622
